구분,죄종,발생검거,건수,year
중부,살인,발생,1,2000
중부,살인,검거,1,2000
중부,강도,발생,17,2000
중부,강도,검거,15,2000
중부,강간,발생,14,2000
중부,강간,검거,14,2000
중부,절도,발생,601,2000
중부,절도,검거,569,2000
중부,폭력,발생,1783,2000
중부,폭력,검거,1762,2000
종로,살인,발생,4,2000
종로,살인,검거,4,2000
종로,강도,발생,24,2000
종로,강도,검거,36,2000
종로,강간,발생,18,2000
종로,강간,검거,18,2000
종로,절도,발생,644,2000
종로,절도,검거,385,2000
종로,폭력,발생,1886,2000
종로,폭력,검거,1830,2000
남대문,살인,발생,3,2000
남대문,살인,검거,3,2000
남대문,강도,발생,13,2000
남대문,강도,검거,7,2000
남대문,강간,발생,26,2000
남대문,강간,검거,23,2000
남대문,절도,발생,451,2000
남대문,절도,검거,273,2000
남대문,폭력,발생,1139,2000
남대문,폭력,검거,1132,2000
서대문,살인,발생,3,2000
서대문,살인,검거,2,2000
서대문,강도,발생,33,2000
서대문,강도,검거,28,2000
서대문,강간,발생,54,2000
서대문,강간,검거,44,2000
서대문,절도,발생,747,2000
서대문,절도,검거,312,2000
서대문,폭력,발생,2391,2000
서대문,폭력,검거,2300,2000
혜화,살인,발생,3,2000
혜화,살인,검거,3,2000
혜화,강도,발생,30,2000
혜화,강도,검거,24,2000
혜화,강간,발생,40,2000
혜화,강간,검거,41,2000
혜화,절도,발생,1239,2000
혜화,절도,검거,429,2000
혜화,폭력,발생,2631,2000
혜화,폭력,검거,2444,2000
용산,살인,발생,5,2000
용산,살인,검거,4,2000
용산,강도,발생,52,2000
용산,강도,검거,36,2000
용산,강간,발생,41,2000
용산,강간,검거,39,2000
용산,절도,발생,1090,2000
용산,절도,검거,388,2000
용산,폭력,발생,2667,2000
용산,폭력,검거,2462,2000
성북,살인,발생,3,2000
성북,살인,검거,3,2000
성북,강도,발생,27,2000
성북,강도,검거,24,2000
성북,강간,발생,38,2000
성북,강간,검거,32,2000
성북,절도,발생,629,2000
성북,절도,검거,265,2000
성북,폭력,발생,1877,2000
성북,폭력,검거,1800,2000
동대문,살인,발생,5,2000
동대문,살인,검거,6,2000
동대문,강도,발생,69,2000
동대문,강도,검거,59,2000
동대문,강간,발생,72,2000
동대문,강간,검거,65,2000
동대문,절도,발생,849,2000
동대문,절도,검거,529,2000
동대문,폭력,발생,4284,2000
동대문,폭력,검거,4206,2000
마포,살인,발생,3,2000
마포,살인,검거,5,2000
마포,강도,발생,59,2000
마포,강도,검거,35,2000
마포,강간,발생,71,2000
마포,강간,검거,57,2000
마포,절도,발생,1295,2000
마포,절도,검거,416,2000
마포,폭력,발생,3931,2000
마포,폭력,검거,3678,2000
영등포,살인,발생,6,2000
영등포,살인,검거,7,2000
영등포,강도,발생,47,2000
영등포,강도,검거,34,2000
영등포,강간,발생,50,2000
영등포,강간,검거,44,2000
영등포,절도,발생,1101,2000
영등포,절도,검거,348,2000
영등포,폭력,발생,3225,2000
영등포,폭력,검거,2965,2000
성동,살인,발생,10,2000
성동,살인,검거,10,2000
성동,강도,발생,27,2000
성동,강도,검거,21,2000
성동,강간,발생,39,2000
성동,강간,검거,36,2000
성동,절도,발생,1775,2000
성동,절도,검거,463,2000
성동,폭력,발생,3198,2000
성동,폭력,검거,2871,2000
동작,살인,발생,13,2000
동작,살인,검거,13,2000
동작,강도,발생,53,2000
동작,강도,검거,28,2000
동작,강간,발생,67,2000
동작,강간,검거,60,2000
동작,절도,발생,1448,2000
동작,절도,검거,474,2000
동작,폭력,발생,3367,2000
동작,폭력,검거,3086,2000
광진,살인,발생,2,2000
광진,살인,검거,5,2000
광진,강도,발생,58,2000
광진,강도,검거,54,2000
광진,강간,발생,69,2000
광진,강간,검거,72,2000
광진,절도,발생,1738,2000
광진,절도,검거,697,2000
광진,폭력,발생,4575,2000
광진,폭력,검거,4379,2000
서부,살인,발생,6,2000
서부,살인,검거,6,2000
서부,강도,발생,21,2000
서부,강도,검거,13,2000
서부,강간,발생,33,2000
서부,강간,검거,27,2000
서부,절도,발생,822,2000
서부,절도,검거,324,2000
서부,폭력,발생,3032,2000
서부,폭력,검거,2715,2000
강북,살인,발생,9,2000
강북,살인,검거,8,2000
강북,강도,발생,47,2000
강북,강도,검거,48,2000
강북,강간,발생,47,2000
강북,강간,검거,48,2000
강북,절도,발생,859,2000
강북,절도,검거,458,2000
강북,폭력,발생,3624,2000
강북,폭력,검거,3446,2000
금천,살인,발생,10,2000
금천,살인,검거,9,2000
금천,강도,발생,73,2000
금천,강도,검거,58,2000
금천,강간,발생,66,2000
금천,강간,검거,63,2000
금천,절도,발생,1799,2000
금천,절도,검거,586,2000
금천,폭력,발생,4808,2000
금천,폭력,검거,4376,2000
중랑,살인,발생,13,2000
중랑,살인,검거,12,2000
중랑,강도,발생,82,2000
중랑,강도,검거,43,2000
중랑,강간,발생,74,2000
중랑,강간,검거,69,2000
중랑,절도,발생,1042,2000
중랑,절도,검거,555,2000
중랑,폭력,발생,3887,2000
중랑,폭력,검거,3744,2000
강남,살인,발생,3,2000
강남,살인,검거,4,2000
강남,강도,발생,146,2000
강남,강도,검거,72,2000
강남,강간,발생,78,2000
강남,강간,검거,70,2000
강남,절도,발생,2653,2000
강남,절도,검거,523,2000
강남,폭력,발생,4892,2000
강남,폭력,검거,4345,2000
관악,살인,발생,8,2000
관악,살인,검거,7,2000
관악,강도,발생,56,2000
관악,강도,검거,36,2000
관악,강간,발생,59,2000
관악,강간,검거,44,2000
관악,절도,발생,1764,2000
관악,절도,검거,349,2000
관악,폭력,발생,2921,2000
관악,폭력,검거,2658,2000
강서,살인,발생,6,2000
강서,살인,검거,7,2000
강서,강도,발생,75,2000
강서,강도,검거,55,2000
강서,강간,발생,75,2000
강서,강간,검거,64,2000
강서,절도,발생,1559,2000
강서,절도,검거,509,2000
강서,폭력,발생,4361,2000
강서,폭력,검거,3988,2000
강동,살인,발생,12,2000
강동,살인,검거,11,2000
강동,강도,발생,49,2000
강동,강도,검거,40,2000
강동,강간,발생,62,2000
강동,강간,검거,58,2000
강동,절도,발생,1838,2000
강동,절도,검거,671,2000
강동,폭력,발생,4716,2000
강동,폭력,검거,4333,2000
종암,살인,발생,8,2000
종암,살인,검거,8,2000
종암,강도,발생,28,2000
종암,강도,검거,26,2000
종암,강간,발생,39,2000
종암,강간,검거,39,2000
종암,절도,발생,825,2000
종암,절도,검거,372,2000
종암,폭력,발생,2959,2000
종암,폭력,검거,2787,2000
구로,살인,발생,10,2000
구로,살인,검거,10,2000
구로,강도,발생,35,2000
구로,강도,검거,37,2000
구로,강간,발생,55,2000
구로,강간,검거,53,2000
구로,절도,발생,982,2000
구로,절도,검거,345,2000
구로,폭력,발생,3275,2000
구로,폭력,검거,3056,2000
서초,살인,발생,2,2000
서초,살인,검거,2,2000
서초,강도,발생,66,2000
서초,강도,검거,42,2000
서초,강간,발생,67,2000
서초,강간,검거,61,2000
서초,절도,발생,1079,2000
서초,절도,검거,431,2000
서초,폭력,발생,2618,2000
서초,폭력,검거,2538,2000
양천,살인,발생,5,2000
양천,살인,검거,6,2000
양천,강도,발생,50,2000
양천,강도,검거,28,2000
양천,강간,발생,49,2000
양천,강간,검거,44,2000
양천,절도,발생,1383,2000
양천,절도,검거,419,2000
양천,폭력,발생,2871,2000
양천,폭력,검거,2611,2000
송파,살인,발생,2,2000
송파,살인,검거,2,2000
송파,강도,발생,32,2000
송파,강도,검거,24,2000
송파,강간,발생,62,2000
송파,강간,검거,46,2000
송파,절도,발생,1672,2000
송파,절도,검거,404,2000
송파,폭력,발생,3800,2000
송파,폭력,검거,3224,2000
노원,살인,발생,3,2000
노원,살인,검거,3,2000
노원,강도,발생,19,2000
노원,강도,검거,18,2000
노원,강간,발생,40,2000
노원,강간,검거,32,2000
노원,절도,발생,741,2000
노원,절도,검거,334,2000
노원,폭력,발생,2321,2000
노원,폭력,검거,2231,2000
방배,살인,발생,1,2000
방배,살인,검거,1,2000
방배,강도,발생,23,2000
방배,강도,검거,19,2000
방배,강간,발생,44,2000
방배,강간,검거,31,2000
방배,절도,발생,746,2000
방배,절도,검거,226,2000
방배,폭력,발생,1540,2000
방배,폭력,검거,1425,2000
은평,살인,발생,2,2000
은평,살인,검거,1,2000
은평,강도,발생,20,2000
은평,강도,검거,27,2000
은평,강간,발생,28,2000
은평,강간,검거,24,2000
은평,절도,발생,658,2000
은평,절도,검거,212,2000
은평,폭력,발생,2223,2000
은평,폭력,검거,2092,2000
도봉,살인,발생,3,2000
도봉,살인,검거,2,2000
도봉,강도,발생,17,2000
도봉,강도,검거,11,2000
도봉,강간,발생,46,2000
도봉,강간,검거,37,2000
도봉,절도,발생,813,2000
도봉,절도,검거,326,2000
도봉,폭력,발생,2778,2000
도봉,폭력,검거,2642,2000
수서,살인,발생,3,2000
수서,살인,검거,3,2000
수서,강도,발생,52,2000
수서,강도,검거,35,2000
수서,강간,발생,31,2000
수서,강간,검거,29,2000
수서,절도,발생,1183,2000
수서,절도,검거,352,2000
수서,폭력,발생,3351,2000
수서,폭력,검거,2983,2000
중부,살인,발생,0,2001
중부,살인,검거,0,2001
중부,강도,발생,17,2001
중부,강도,검거,6,2001
중부,강간,발생,80,2001
중부,강간,검거,22,2001
중부,절도,발생,1156,2001
중부,절도,검거,388,2001
중부,폭력,발생,1647,2001
중부,폭력,검거,1471,2001
종로,살인,발생,3,2001
종로,살인,검거,3,2001
종로,강도,발생,14,2001
종로,강도,검거,41,2001
종로,강간,발생,37,2001
종로,강간,검거,35,2001
종로,절도,발생,779,2001
종로,절도,검거,540,2001
종로,폭력,발생,2096,2001
종로,폭력,검거,1903,2001
남대문,살인,발생,6,2001
남대문,살인,검거,6,2001
남대문,강도,발생,14,2001
남대문,강도,검거,15,2001
남대문,강간,발생,16,2001
남대문,강간,검거,18,2001
남대문,절도,발생,910,2001
남대문,절도,검거,414,2001
남대문,폭력,발생,1364,2001
남대문,폭력,검거,1306,2001
서대문,살인,발생,2,2001
서대문,살인,검거,3,2001
서대문,강도,발생,51,2001
서대문,강도,검거,48,2001
서대문,강간,발생,69,2001
서대문,강간,검거,47,2001
서대문,절도,발생,1065,2001
서대문,절도,검거,638,2001
서대문,폭력,발생,2611,2001
서대문,폭력,검거,2359,2001
혜화,살인,발생,4,2001
혜화,살인,검거,4,2001
혜화,강도,발생,33,2001
혜화,강도,검거,26,2001
혜화,강간,발생,113,2001
혜화,강간,검거,51,2001
혜화,절도,발생,1521,2001
혜화,절도,검거,774,2001
혜화,폭력,발생,2529,2001
혜화,폭력,검거,2312,2001
용산,살인,발생,3,2001
용산,살인,검거,3,2001
용산,강도,발생,71,2001
용산,강도,검거,45,2001
용산,강간,발생,38,2001
용산,강간,검거,31,2001
용산,절도,발생,1845,2001
용산,절도,검거,1604,2001
용산,폭력,발생,2519,2001
용산,폭력,검거,2214,2001
성북,살인,발생,2,2001
성북,살인,검거,1,2001
성북,강도,발생,22,2001
성북,강도,검거,22,2001
성북,강간,발생,50,2001
성북,강간,검거,35,2001
성북,절도,발생,771,2001
성북,절도,검거,698,2001
성북,폭력,발생,1759,2001
성북,폭력,검거,1619,2001
동대문,살인,발생,11,2001
동대문,살인,검거,10,2001
동대문,강도,발생,48,2001
동대문,강도,검거,33,2001
동대문,강간,발생,76,2001
동대문,강간,검거,81,2001
동대문,절도,발생,1543,2001
동대문,절도,검거,790,2001
동대문,폭력,발생,4390,2001
동대문,폭력,검거,4169,2001
마포,살인,발생,3,2001
마포,살인,검거,3,2001
마포,강도,발생,89,2001
마포,강도,검거,34,2001
마포,강간,발생,73,2001
마포,강간,검거,53,2001
마포,절도,발생,3053,2001
마포,절도,검거,1902,2001
마포,폭력,발생,3912,2001
마포,폭력,검거,3532,2001
영등포,살인,발생,7,2001
영등포,살인,검거,9,2001
영등포,강도,발생,54,2001
영등포,강도,검거,36,2001
영등포,강간,발생,76,2001
영등포,강간,검거,61,2001
영등포,절도,발생,1675,2001
영등포,절도,검거,552,2001
영등포,폭력,발생,3470,2001
영등포,폭력,검거,3021,2001
성동,살인,발생,2,2001
성동,살인,검거,3,2001
성동,강도,발생,44,2001
성동,강도,검거,58,2001
성동,강간,발생,60,2001
성동,강간,검거,44,2001
성동,절도,발생,1441,2001
성동,절도,검거,616,2001
성동,폭력,발생,3203,2001
성동,폭력,검거,2892,2001
동작,살인,발생,5,2001
동작,살인,검거,6,2001
동작,강도,발생,79,2001
동작,강도,검거,44,2001
동작,강간,발생,76,2001
동작,강간,검거,64,2001
동작,절도,발생,1484,2001
동작,절도,검거,860,2001
동작,폭력,발생,3120,2001
동작,폭력,검거,2803,2001
광진,살인,발생,14,2001
광진,살인,검거,18,2001
광진,강도,발생,125,2001
광진,강도,검거,93,2001
광진,강간,발생,104,2001
광진,강간,검거,84,2001
광진,절도,발생,2389,2001
광진,절도,검거,1088,2001
광진,폭력,발생,4710,2001
광진,폭력,검거,4110,2001
서부,살인,발생,8,2001
서부,살인,검거,8,2001
서부,강도,발생,33,2001
서부,강도,검거,16,2001
서부,강간,발생,40,2001
서부,강간,검거,37,2001
서부,절도,발생,1491,2001
서부,절도,검거,643,2001
서부,폭력,발생,2905,2001
서부,폭력,검거,2767,2001
강북,살인,발생,6,2001
강북,살인,검거,4,2001
강북,강도,발생,62,2001
강북,강도,검거,69,2001
강북,강간,발생,53,2001
강북,강간,검거,46,2001
강북,절도,발생,1494,2001
강북,절도,검거,1032,2001
강북,폭력,발생,3625,2001
강북,폭력,검거,3357,2001
금천,살인,발생,13,2001
금천,살인,검거,16,2001
금천,강도,발생,93,2001
금천,강도,검거,69,2001
금천,강간,발생,80,2001
금천,강간,검거,70,2001
금천,절도,발생,2315,2001
금천,절도,검거,941,2001
금천,폭력,발생,4914,2001
금천,폭력,검거,4273,2001
중랑,살인,발생,16,2001
중랑,살인,검거,17,2001
중랑,강도,발생,86,2001
중랑,강도,검거,68,2001
중랑,강간,발생,85,2001
중랑,강간,검거,70,2001
중랑,절도,발생,1839,2001
중랑,절도,검거,846,2001
중랑,폭력,발생,4093,2001
중랑,폭력,검거,3594,2001
강남,살인,발생,13,2001
강남,살인,검거,18,2001
강남,강도,발생,153,2001
강남,강도,검거,116,2001
강남,강간,발생,109,2001
강남,강간,검거,65,2001
강남,절도,발생,3655,2001
강남,절도,검거,1109,2001
강남,폭력,발생,4775,2001
강남,폭력,검거,4082,2001
관악,살인,발생,3,2001
관악,살인,검거,2,2001
관악,강도,발생,63,2001
관악,강도,검거,37,2001
관악,강간,발생,133,2001
관악,강간,검거,61,2001
관악,절도,발생,2236,2001
관악,절도,검거,777,2001
관악,폭력,발생,3200,2001
관악,폭력,검거,2897,2001
강서,살인,발생,16,2001
강서,살인,검거,18,2001
강서,강도,발생,78,2001
강서,강도,검거,48,2001
강서,강간,발생,62,2001
강서,강간,검거,54,2001
강서,절도,발생,2088,2001
강서,절도,검거,800,2001
강서,폭력,발생,4733,2001
강서,폭력,검거,4185,2001
강동,살인,발생,9,2001
강동,살인,검거,11,2001
강동,강도,발생,62,2001
강동,강도,검거,80,2001
강동,강간,발생,59,2001
강동,강간,검거,59,2001
강동,절도,발생,1713,2001
강동,절도,검거,858,2001
강동,폭력,발생,4215,2001
강동,폭력,검거,3897,2001
종암,살인,발생,10,2001
종암,살인,검거,12,2001
종암,강도,발생,41,2001
종암,강도,검거,50,2001
종암,강간,발생,55,2001
종암,강간,검거,36,2001
종암,절도,발생,941,2001
종암,절도,검거,577,2001
종암,폭력,발생,2774,2001
종암,폭력,검거,2580,2001
구로,살인,발생,4,2001
구로,살인,검거,5,2001
구로,강도,발생,79,2001
구로,강도,검거,36,2001
구로,강간,발생,67,2001
구로,강간,검거,45,2001
구로,절도,발생,2466,2001
구로,절도,검거,1010,2001
구로,폭력,발생,3457,2001
구로,폭력,검거,2891,2001
서초,살인,발생,3,2001
서초,살인,검거,6,2001
서초,강도,발생,145,2001
서초,강도,검거,62,2001
서초,강간,발생,171,2001
서초,강간,검거,44,2001
서초,절도,발생,2163,2001
서초,절도,검거,899,2001
서초,폭력,발생,3237,2001
서초,폭력,검거,2978,2001
양천,살인,발생,8,2001
양천,살인,검거,8,2001
양천,강도,발생,72,2001
양천,강도,검거,51,2001
양천,강간,발생,55,2001
양천,강간,검거,49,2001
양천,절도,발생,1963,2001
양천,절도,검거,1352,2001
양천,폭력,발생,3345,2001
양천,폭력,검거,2918,2001
송파,살인,발생,5,2001
송파,살인,검거,5,2001
송파,강도,발생,42,2001
송파,강도,검거,47,2001
송파,강간,발생,50,2001
송파,강간,검거,41,2001
송파,절도,발생,1780,2001
송파,절도,검거,1008,2001
송파,폭력,발생,3368,2001
송파,폭력,검거,2876,2001
노원,살인,발생,8,2001
노원,살인,검거,9,2001
노원,강도,발생,25,2001
노원,강도,검거,30,2001
노원,강간,발생,38,2001
노원,강간,검거,36,2001
노원,절도,발생,954,2001
노원,절도,검거,573,2001
노원,폭력,발생,2527,2001
노원,폭력,검거,2345,2001
방배,살인,발생,6,2001
방배,살인,검거,6,2001
방배,강도,발생,51,2001
방배,강도,검거,40,2001
방배,강간,발생,146,2001
방배,강간,검거,32,2001
방배,절도,발생,1534,2001
방배,절도,검거,881,2001
방배,폭력,발생,1900,2001
방배,폭력,검거,1659,2001
은평,살인,발생,6,2001
은평,살인,검거,7,2001
은평,강도,발생,30,2001
은평,강도,검거,18,2001
은평,강간,발생,30,2001
은평,강간,검거,31,2001
은평,절도,발생,1005,2001
은평,절도,검거,569,2001
은평,폭력,발생,2314,2001
은평,폭력,검거,2004,2001
도봉,살인,발생,3,2001
도봉,살인,검거,2,2001
도봉,강도,발생,33,2001
도봉,강도,검거,17,2001
도봉,강간,발생,37,2001
도봉,강간,검거,31,2001
도봉,절도,발생,1293,2001
도봉,절도,검거,743,2001
도봉,폭력,발생,3115,2001
도봉,폭력,검거,2866,2001
수서,살인,발생,4,2001
수서,살인,검거,5,2001
수서,강도,발생,64,2001
수서,강도,검거,35,2001
수서,강간,발생,48,2001
수서,강간,검거,43,2001
수서,절도,발생,1665,2001
수서,절도,검거,632,2001
수서,폭력,발생,3164,2001
수서,폭력,검거,2629,2001
중부,살인,발생,1,2002
중부,살인,검거,2,2002
중부,강도,발생,21,2002
중부,강도,검거,18,2002
중부,강간,발생,59,2002
중부,강간,검거,24,2002
중부,절도,발생,1205,2002
중부,절도,검거,810,2002
중부,폭력,발생,1392,2002
중부,폭력,검거,1341,2002
종로,살인,발생,0,2002
종로,살인,검거,1,2002
종로,강도,발생,20,2002
종로,강도,검거,21,2002
종로,강간,발생,33,2002
종로,강간,검거,30,2002
종로,절도,발생,874,2002
종로,절도,검거,1102,2002
종로,폭력,발생,1593,2002
종로,폭력,검거,1471,2002
남대문,살인,발생,2,2002
남대문,살인,검거,3,2002
남대문,강도,발생,26,2002
남대문,강도,검거,25,2002
남대문,강간,발생,20,2002
남대문,강간,검거,19,2002
남대문,절도,발생,1146,2002
남대문,절도,검거,897,2002
남대문,폭력,발생,1090,2002
남대문,폭력,검거,1020,2002
서대문,살인,발생,1,2002
서대문,살인,검거,1,2002
서대문,강도,발생,75,2002
서대문,강도,검거,76,2002
서대문,강간,발생,40,2002
서대문,강간,검거,34,2002
서대문,절도,발생,1748,2002
서대문,절도,검거,1798,2002
서대문,폭력,발생,2083,2002
서대문,폭력,검거,1935,2002
혜화,살인,발생,4,2002
혜화,살인,검거,4,2002
혜화,강도,발생,28,2002
혜화,강도,검거,23,2002
혜화,강간,발생,82,2002
혜화,강간,검거,42,2002
혜화,절도,발생,1574,2002
혜화,절도,검거,1094,2002
혜화,폭력,발생,2019,2002
혜화,폭력,검거,1843,2002
용산,살인,발생,2,2002
용산,살인,검거,3,2002
용산,강도,발생,64,2002
용산,강도,검거,30,2002
용산,강간,발생,58,2002
용산,강간,검거,37,2002
용산,절도,발생,1837,2002
용산,절도,검거,2019,2002
용산,폭력,발생,2049,2002
용산,폭력,검거,1718,2002
성북,살인,발생,6,2002
성북,살인,검거,6,2002
성북,강도,발생,26,2002
성북,강도,검거,86,2002
성북,강간,발생,49,2002
성북,강간,검거,25,2002
성북,절도,발생,877,2002
성북,절도,검거,1557,2002
성북,폭력,발생,1465,2002
성북,폭력,검거,1368,2002
동대문,살인,발생,8,2002
동대문,살인,검거,8,2002
동대문,강도,발생,71,2002
동대문,강도,검거,55,2002
동대문,강간,발생,72,2002
동대문,강간,검거,63,2002
동대문,절도,발생,2032,2002
동대문,절도,검거,2186,2002
동대문,폭력,발생,3602,2002
동대문,폭력,검거,3461,2002
마포,살인,발생,4,2002
마포,살인,검거,6,2002
마포,강도,발생,144,2002
마포,강도,검거,177,2002
마포,강간,발생,60,2002
마포,강간,검거,57,2002
마포,절도,발생,2895,2002
마포,절도,검거,1977,2002
마포,폭력,발생,3267,2002
마포,폭력,검거,2877,2002
영등포,살인,발생,3,2002
영등포,살인,검거,2,2002
영등포,강도,발생,51,2002
영등포,강도,검거,62,2002
영등포,강간,발생,55,2002
영등포,강간,검거,51,2002
영등포,절도,발생,2723,2002
영등포,절도,검거,2388,2002
영등포,폭력,발생,2636,2002
영등포,폭력,검거,2320,2002
성동,살인,발생,4,2002
성동,살인,검거,5,2002
성동,강도,발생,37,2002
성동,강도,검거,50,2002
성동,강간,발생,42,2002
성동,강간,검거,25,2002
성동,절도,발생,1563,2002
성동,절도,검거,1660,2002
성동,폭력,발생,2234,2002
성동,폭력,검거,2062,2002
동작,살인,발생,10,2002
동작,살인,검거,8,2002
동작,강도,발생,56,2002
동작,강도,검거,24,2002
동작,강간,발생,43,2002
동작,강간,검거,36,2002
동작,절도,발생,2358,2002
동작,절도,검거,1876,2002
동작,폭력,발생,2299,2002
동작,폭력,검거,2088,2002
광진,살인,발생,12,2002
광진,살인,검거,15,2002
광진,강도,발생,88,2002
광진,강도,검거,71,2002
광진,강간,발생,90,2002
광진,강간,검거,62,2002
광진,절도,발생,3607,2002
광진,절도,검거,2331,2002
광진,폭력,발생,3749,2002
광진,폭력,검거,3332,2002
서부,살인,발생,5,2002
서부,살인,검거,6,2002
서부,강도,발생,158,2002
서부,강도,검거,170,2002
서부,강간,발생,38,2002
서부,강간,검거,39,2002
서부,절도,발생,1761,2002
서부,절도,검거,1517,2002
서부,폭력,발생,2187,2002
서부,폭력,검거,2055,2002
강북,살인,발생,7,2002
강북,살인,검거,7,2002
강북,강도,발생,79,2002
강북,강도,검거,89,2002
강북,강간,발생,69,2002
강북,강간,검거,65,2002
강북,절도,발생,1847,2002
강북,절도,검거,1261,2002
강북,폭력,발생,3035,2002
강북,폭력,검거,2775,2002
금천,살인,발생,16,2002
금천,살인,검거,22,2002
금천,강도,발생,73,2002
금천,강도,검거,54,2002
금천,강간,발생,64,2002
금천,강간,검거,61,2002
금천,절도,발생,2061,2002
금천,절도,검거,1760,2002
금천,폭력,발생,3864,2002
금천,폭력,검거,3463,2002
중랑,살인,발생,8,2002
중랑,살인,검거,8,2002
중랑,강도,발생,68,2002
중랑,강도,검거,57,2002
중랑,강간,발생,72,2002
중랑,강간,검거,72,2002
중랑,절도,발생,2627,2002
중랑,절도,검거,2409,2002
중랑,폭력,발생,3992,2002
중랑,폭력,검거,3488,2002
강남,살인,발생,3,2002
강남,살인,검거,6,2002
강남,강도,발생,252,2002
강남,강도,검거,207,2002
강남,강간,발생,80,2002
강남,강간,검거,58,2002
